ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-05-22,2228.9856247350094,1921.0822022965533,2460.1250005231987,2228.9856247350094,2228.9856247350094,-43.4678315897718,-43.4678315897718,-43.4678315897718,23.313646322508784,23.313646322508784,23.313646322508784,-66.7814779122806,-66.7814779122806,-66.7814779122806,0.0,0.0,0.0,2185.5177931452376
2015-05-25,2227.823218570578,1918.0837942584794,2450.578757906143,2227.823218570578,2227.823218570578,-29.175051896213624,-29.175051896213624,-29.175051896213624,16.409234050583372,16.409234050583372,16.409234050583372,-45.584285946796996,-45.584285946796996,-45.584285946796996,0.0,0.0,0.0,2198.6481666743643
2015-05-26,2227.4357498491004,1923.3873939175728,2471.8729101087524,2227.4357498491004,2227.4357498491004,-21.671417903955454,-21.671417903955454,-21.671417903955454,15.720535395926854,15.720535395926854,15.720535395926854,-37.39195329988231,-37.39195329988231,-37.39195329988231,0.0,0.0,0.0,2205.764331945145
2015-05-27,2227.048281127623,1946.1440662729813,2486.7448582829993,2227.048281127623,2227.048281127623,-11.257193682117716,-11.257193682117716,-11.257193682117716,17.660858379862578,17.660858379862578,17.660858379862578,-28.918052061980294,-28.918052061980294,-28.918052061980294,0.0,0.0,0.0,2215.791087445505
2015-05-28,2226.660812406146,1953.6180126507468,2503.8719345726363,2226.660812406146,2226.660812406146,-3.31229283675427,-3.31229283675427,-3.31229283675427,17.02864224997703,17.02864224997703,17.02864224997703,-20.3409350867313,-20.3409350867313,-20.3409350867313,0.0,0.0,0.0,2223.3485195693916
2015-05-29,2226.2733436846684,1974.5301459773343,2503.9233420870087,2226.2733436846684,2226.2733436846684,11.473505803898577,11.473505803898577,11.473505803898577,23.313646322464578,23.313646322464578,23.313646322464578,-11.840140518565999,-11.840140518565999,-11.840140518565999,0.0,0.0,0.0,2237.746849488567
2015-06-01,2225.1109375202363,1970.4206855948828,2529.5333339346703,2225.1109375202363,2225.1109375202363,27.877106532869373,27.877106532869373,27.877106532869373,16.409234050597327,16.409234050597327,16.409234050597327,11.46787248227205,11.46787248227205,11.46787248227205,0.0,0.0,0.0,2252.9880440531056
2015-06-03,2224.336000077282,2002.5681996396959,2532.408574944266,2224.336000077282,2224.336000077282,41.26904887090375,41.26904887090375,41.26904887090375,17.660858379873478,17.660858379873478,17.660858379873478,23.60819049103027,23.60819049103027,23.60819049103027,0.0,0.0,0.0,2265.6050489481854
2015-06-04,2223.9485313558043,2003.7306695377792,2549.293899066738,2223.9485313558043,2223.9485313558043,45.29323003602902,45.29323003602902,45.29323003602902,17.028642249996537,17.028642249996537,17.028642249996537,28.264587786032482,28.264587786032482,28.264587786032482,0.0,0.0,0.0,2269.2417613918333
2015-06-05,2223.5610626343273,2006.2508551894275,2550.421159930084,2223.5610626343273,2223.5610626343273,55.161011392927776,55.161011392927776,55.161011392927776,23.313646322467708,23.313646322467708,23.313646322467708,31.84736507046007,31.84736507046007,31.84736507046007,0.0,0.0,0.0,2278.722074027255
2015-06-08,2222.3986564698953,2009.2506640131621,2556.3600573050635,2222.3986564698953,2222.3986564698953,51.97762468838808,51.97762468838808,51.97762468838808,16.409234050585038,16.409234050585038,16.409234050585038,35.56839063780304,35.56839063780304,35.56839063780304,0.0,0.0,0.0,2274.3762811582833
2015-06-09,2222.011187748418,2017.6205132548046,2536.429600687512,2222.011187748418,2222.011187748418,50.11326765895332,50.11326765895332,50.11326765895332,15.72053539595754,15.72053539595754,15.72053539595754,34.39273226299578,34.39273226299578,34.39273226299578,0.0,0.0,0.0,2272.124455407371
2015-06-10,2221.6237190269403,1989.7607644825928,2533.174662253863,2221.6237190269403,2221.6237190269403,49.694627821034295,49.694627821034295,49.694627821034295,17.660858379866536,17.660858379866536,17.660858379866536,32.033769441167756,32.033769441167756,32.033769441167756,0.0,0.0,0.0,2271.3183468479747
2015-06-11,2221.2362503054633,2003.14695988997,2540.289900135815,2221.2362503054633,2221.2362503054633,45.570724510964745,45.570724510964745,45.570724510964745,17.028642250016045,17.028642250016045,17.028642250016045,28.542082260948707,28.542082260948707,28.542082260948707,0.0,0.0,0.0,2266.806974816428
2015-06-12,2220.848781583986,1988.952321179109,2547.2634352130485,2220.848781583986,2220.848781583986,47.304011047341035,47.304011047341035,47.304011047341035,23.313646322468216,23.313646322468216,23.313646322468216,23.990364724872816,23.990364724872816,23.990364724872816,0.0,0.0,0.0,2268.152792631327
2015-06-15,2219.6863754195538,1968.583710427486,2516.557054309183,2219.6863754195538,2219.6863754195538,21.400500499550677,21.400500499550677,21.400500499550677,16.409234050632616,16.409234050632616,16.409234050632616,4.9912664489180605,4.9912664489180605,4.9912664489180605,0.0,0.0,0.0,2241.0868759191044
2015-06-16,2219.2989066980767,1965.5440071245519,2486.7155820342164,2219.2989066980767,2219.2989066980767,13.014833752546547,13.014833752546547,13.014833752546547,15.720535395974824,15.720535395974824,15.720535395974824,-2.7057016434282777,-2.7057016434282777,-2.7057016434282777,0.0,0.0,0.0,2232.3137404506233
2015-06-17,2218.9114379765992,1962.4115324477284,2519.5914444458517,2218.9114379765992,2218.9114379765992,6.813884058166483,6.813884058166483,6.813884058166483,17.660858379867395,17.660858379867395,17.660858379867395,-10.84697432170091,-10.84697432170091,-10.84697432170091,0.0,0.0,0.0,2225.7253220347657
2015-06-18,2218.5239692551218,1952.8381151274775,2495.799423550059,2218.5239692551218,2218.5239692551218,-2.2507392507766095,-2.2507392507766095,-2.2507392507766095,17.02864224999481,17.02864224999481,17.02864224999481,-19.279381500771418,-19.279381500771418,-19.279381500771418,0.0,0.0,0.0,2216.2732300043454
2015-06-19,2218.1365005336447,1938.5079628861595,2487.8803440938977,2218.1365005336447,2218.1365005336447,-4.533814835045125,-4.533814835045125,-4.533814835045125,23.31364632247135,23.31364632247135,23.31364632247135,-27.847461157516474,-27.847461157516474,-27.847461157516474,0.0,0.0,0.0,2213.6026856985995
2015-06-22,2216.9740943692127,1911.7162366580974,2444.3958501853003,2216.9740943692127,2216.9740943692127,-36.43842389900329,-36.43842389900329,-36.43842389900329,16.409234050680187,16.409234050680187,16.409234050680187,-52.84765794968347,-52.84765794968347,-52.84765794968347,0.0,0.0,0.0,2180.5356704702094
2015-06-23,2216.586625647735,1907.620735386023,2426.0038715530095,2216.586625647735,2216.586625647735,-44.75436485845793,-44.75436485845793,-44.75436485845793,15.720535395949438,15.720535395949438,15.720535395949438,-60.47490025440737,-60.47490025440737,-60.47490025440737,0.0,0.0,0.0,2171.8322607892774
2015-06-24,2216.1991569262577,1906.468210274074,2431.7763488132873,2216.1991569262577,2216.1991569262577,-49.879853927466606,-49.879853927466606,-49.879853927466606,17.660858379870497,17.660858379870497,17.660858379870497,-67.5407123073371,-67.5407123073371,-67.5407123073371,0.0,0.0,0.0,2166.319302998791
2015-06-25,2215.8116882047807,1866.0691551430364,2433.47142638014,2215.8116882047807,2215.8116882047807,-56.91306307483446,-56.91306307483446,-56.91306307483446,17.028642249993617,17.028642249993617,17.028642249993617,-73.94170532482808,-73.94170532482808,-73.94170532482808,0.0,0.0,0.0,2158.898625129946
2015-06-26,2215.424219483303,1892.1601082669943,2437.560068073377,2215.424219483303,2215.424219483303,-56.278007009445396,-56.278007009445396,-56.278007009445396,23.313646322427147,23.313646322427147,23.313646322427147,-79.59165333187255,-79.59165333187255,-79.59165333187255,0.0,0.0,0.0,2159.1462124738578
2015-06-29,2214.261813318871,1876.9007279826317,2427.717543524515,2214.261813318871,2214.261813318871,-75.04694053958319,-75.04694053958319,-75.04694053958319,16.40923405063428,16.40923405063428,16.40923405063428,-91.45617459021749,-91.45617459021749,-91.45617459021749,0.0,0.0,0.0,2139.214872779288
2015-06-30,2213.874344597394,1868.8571362712137,2395.8855463198,2213.874344597394,2213.874344597394,-77.90092085141725,-77.90092085141725,-77.90092085141725,15.720535395962843,15.720535395962843,15.720535395962843,-93.6214562473801,-93.6214562473801,-93.6214562473801,0.0,0.0,0.0,2135.973423745977
2015-07-01,2213.4868758759167,1859.1257901298397,2393.9089125387086,2213.4868758759167,2213.4868758759167,-77.23301250514967,-77.23301250514967,-77.23301250514967,17.660858379873595,17.660858379873595,17.660858379873595,-94.89387088502328,-94.89387088502328,-94.89387088502328,0.0,0.0,0.0,2136.253863370767
2015-07-02,2213.099407154439,1878.1796945679957,2388.8561371959836,2213.099407154439,2213.099407154439,-78.27402785551281,-78.27402785551281,-78.27402785551281,17.02864224999243,17.02864224999243,17.02864224999243,-95.30267010550523,-95.30267010550523,-95.30267010550523,0.0,0.0,0.0,2134.8253792989262
2015-07-03,2212.711938432962,1853.8459996101053,2413.277081336389,2212.711938432962,2212.711938432962,-71.58047937126007,-71.58047937126007,-71.58047937126007,23.313646322382944,23.313646322382944,23.313646322382944,-94.89412569364302,-94.89412569364302,-94.89412569364302,0.0,0.0,0.0,2141.131459061702
2015-07-06,2211.54953226853,1874.0000899391964,2414.2302711569723,2211.54953226853,2211.54953226853,-73.03483390711787,-73.03483390711787,-73.03483390711787,16.40923405062199,16.40923405062199,16.40923405062199,-89.44406795773988,-89.44406795773988,-89.44406795773988,0.0,0.0,0.0,2138.5146983614122
2015-07-07,2211.1620635470526,1874.5703075489216,2395.283512827418,2211.1620635470526,2211.1620635470526,-70.78218470473789,-70.78218470473789,-70.78218470473789,15.720535395941335,15.720535395941335,15.720535395941335,-86.50272010067923,-86.50272010067923,-86.50272010067923,0.0,0.0,0.0,2140.3798788423146
2015-07-08,2210.7745948255756,1889.1403019924655,2439.5700988538742,2210.7745948255756,2210.7745948255756,-65.49979263398637,-65.49979263398637,-65.49979263398637,17.660858379866657,17.660858379866657,17.660858379866657,-83.16065101385303,-83.16065101385303,-83.16065101385303,0.0,0.0,0.0,2145.274802191589
2015-07-09,2210.387126104098,1898.8568752497363,2404.643997976242,2210.387126104098,2210.387126104098,-62.49264455676258,-62.49264455676258,-62.49264455676258,17.028642249971195,17.028642249971195,17.028642249971195,-79.52128680673377,-79.52128680673377,-79.52128680673377,0.0,0.0,0.0,2147.8944815473355
2015-07-10,2209.9996573826206,1907.2157742860597,2420.5755932616303,2209.9996573826206,2209.9996573826206,-52.37503615306591,-52.37503615306591,-52.37503615306591,23.31364632243079,23.31364632243079,23.31364632243079,-75.6886824754967,-75.6886824754967,-75.6886824754967,0.0,0.0,0.0,2157.6246212295546
2015-07-13,2208.8372512181886,1881.525056260939,2415.3035424539285,2208.8372512181886,2208.8372512181886,-47.61999576148676,-47.61999576148676,-47.61999576148676,16.409234050609705,16.409234050609705,16.409234050609705,-64.02922981209646,-64.02922981209646,-64.02922981209646,0.0,0.0,0.0,2161.217255456702
2015-07-14,2208.4497824967116,1902.4455570676153,2458.194860277898,2208.4497824967116,2208.4497824967116,-44.67097806964221,-44.67097806964221,-44.67097806964221,15.72053539599353,15.72053539599353,15.72053539599353,-60.39151346563574,-60.39151346563574,-60.39151346563574,0.0,0.0,0.0,2163.778804427069
2015-07-15,2208.062313775234,1888.1736333318734,2463.2146475347017,2208.062313775234,2208.062313775234,-39.34697501299175,-39.34697501299175,-39.34697501299175,17.660858379877553,17.660858379877553,17.660858379877553,-57.0078333928693,-57.0078333928693,-57.0078333928693,0.0,0.0,0.0,2168.7153387622425
2015-07-22,2205.3500327248926,1896.8820846600613,2428.798124111445,2205.3500327248926,2205.3500327248926,-26.36345542430472,-26.36345542430472,-26.36345542430472,17.66085837987061,17.66085837987061,17.66085837987061,-44.02431380417533,-44.02431380417533,-44.02431380417533,0.0,0.0,0.0,2178.9865773005877
2015-07-23,2204.962564003415,1898.2717640437081,2438.740707379004,2204.962564003415,2204.962564003415,-26.805963675693956,-26.805963675693956,-26.805963675693956,17.028642250010204,17.028642250010204,17.028642250010204,-43.83460592570416,-43.83460592570416,-43.83460592570416,0.0,0.0,0.0,2178.156600327721
2015-07-24,2204.575095281938,1916.7777222759123,2467.919761898356,2204.575095281938,2204.575095281938,-20.695249663931314,-20.695249663931314,-20.695249663931314,23.313646322434437,23.313646322434437,23.313646322434437,-44.00889598636575,-44.00889598636575,-44.00889598636575,0.0,0.0,0.0,2183.8798456180066
2015-07-27,2203.412689117506,1880.6955114485809,2442.3803997724985,2203.412689117506,2203.412689117506,-29.875931913198965,-29.875931913198965,-29.875931913198965,16.409234050637615,16.409234050637615,16.409234050637615,-46.28516596383658,-46.28516596383658,-46.28516596383658,0.0,0.0,0.0,2173.536757204307
2015-07-28,2203.0252203960285,1897.4313627035765,2435.894522674368,2203.0252203960285,2203.0252203960285,-31.742432527120606,-31.742432527120606,-31.742432527120606,15.7205353959505,15.7205353959505,15.7205353959505,-47.462967923071105,-47.462967923071105,-47.462967923071105,0.0,0.0,0.0,2171.282787868908
2015-07-29,2202.637751674551,1904.9534978168708,2452.815411930421,2202.637751674551,2202.637751674551,-31.102134658410282,-31.102134658410282,-31.102134658410282,17.660858379873712,17.660858379873712,17.660858379873712,-48.762993038283994,-48.762993038283994,-48.762993038283994,0.0,0.0,0.0,2171.535617016141
2015-07-30,2202.250282953074,1911.5802085375647,2428.8848134347754,2202.250282953074,2202.250282953074,-33.105218567171065,-33.105218567171065,-33.105218567171065,17.02864225000901,17.02864225000901,17.02864225000901,-50.13386081718008,-50.13386081718008,-50.13386081718008,0.0,0.0,0.0,2169.145064385903
2015-07-31,2201.8628142315965,1902.6962438652624,2430.301431700301,2201.8628142315965,2201.8628142315965,-28.213549475636054,-28.213549475636054,-28.213549475636054,23.313646322529618,23.313646322529618,23.313646322529618,-51.52719579816567,-51.52719579816567,-51.52719579816567,0.0,0.0,0.0,2173.6492647559603
2015-08-03,2200.7004080671645,1906.3351986793386,2441.0826520464893,2200.7004080671645,2200.7004080671645,-39.02368089767443,-39.02368089767443,-39.02368089767443,16.409234050625322,16.409234050625322,16.409234050625322,-55.43291494829975,-55.43291494829975,-55.43291494829975,0.0,0.0,0.0,2161.6767271694903
2015-08-04,2200.3129393456875,1905.1674941937586,2445.82464802438,2200.3129393456875,2200.3129393456875,-40.819258980625456,-40.819258980625456,-40.819258980625456,15.720535395928998,15.720535395928998,15.720535395928998,-56.53979437655446,-56.53979437655446,-56.53979437655446,0.0,0.0,0.0,2159.493680365062
2015-08-05,2199.92547062421,1882.9118349984542,2419.961044918008,2199.92547062421,2199.92547062421,-39.855679800224635,-39.855679800224635,-39.855679800224635,17.660858379864525,17.660858379864525,17.660858379864525,-57.516538180089164,-57.516538180089164,-57.516538180089164,0.0,0.0,0.0,2160.0697908239854
2015-08-06,2199.5380019027325,1867.5793816988053,2414.0594812135746,2199.5380019027325,2199.5380019027325,-41.3273737046859,-41.3273737046859,-41.3273737046859,17.028642250008474,17.028642250008474,17.028642250008474,-58.356015954694364,-58.356015954694364,-58.356015954694364,0.0,0.0,0.0,2158.210628198047
2015-08-07,2199.1505331812555,1898.70976037862,2443.3689799110502,2199.1505331812555,2199.1505331812555,-35.74586574023986,-35.74586574023986,-35.74586574023986,23.31364632243808,23.31364632243808,23.31364632243808,-59.05951206267793,-59.05951206267793,-59.05951206267793,0.0,0.0,0.0,2163.4046674410156
2015-08-10,2197.9881270168235,1880.3712879746415,2386.8923789763626,2197.9881270168235,2197.9881270168235,-44.07666625183183,-44.07666625183183,-44.07666625183183,16.409234050519558,16.409234050519558,16.409234050519558,-60.48590030235139,-60.48590030235139,-60.48590030235139,0.0,0.0,0.0,2153.9114607649917
2015-08-11,2197.600658295346,1892.6518228239959,2449.415946327945,2197.600658295346,2197.600658295346,-45.09179921882264,-45.09179921882264,-45.09179921882264,15.720535395981193,15.720535395981193,15.720535395981193,-60.81233461480384,-60.81233461480384,-60.81233461480384,0.0,0.0,0.0,2152.5088590765235
2015-08-12,2197.213189573869,1881.943519564942,2431.742276233142,2197.213189573869,2197.213189573869,-43.457242258898944,-43.457242258898944,-43.457242258898944,17.66085837986763,17.66085837986763,17.66085837986763,-61.11810063876658,-61.11810063876658,-61.11810063876658,0.0,0.0,0.0,2153.75594731497
2015-08-13,2196.8257208523914,1867.3298013114252,2427.9482782940568,2196.8257208523914,2196.8257208523914,-44.41313163838632,-44.41313163838632,-44.41313163838632,17.02864224996655,17.02864224996655,17.02864224996655,-61.44177388835287,-61.44177388835287,-61.44177388835287,0.0,0.0,0.0,2152.412589214005
2015-08-14,2196.438252130914,1879.6209402707177,2399.374301766753,2196.438252130914,2196.438252130914,-38.5107145532308,-38.5107145532308,-38.5107145532308,23.313646322441212,23.313646322441212,23.313646322441212,-61.824360875672,-61.824360875672,-61.824360875672,0.0,0.0,0.0,2157.9275375776833
2015-08-18,2194.888377245005,1874.7203195270768,2442.824224706208,2194.888377245005,2194.888377245005,-49.05544064310664,-49.05544064310664,-49.05544064310664,15.72053539592089,15.72053539592089,15.72053539592089,-64.77597603902754,-64.77597603902754,-64.77597603902754,0.0,0.0,0.0,2145.8329366018984
2015-08-19,2194.5009085235274,1889.1110736312007,2414.7250125884116,2194.5009085235274,2194.5009085235274,-48.4018978165694,-48.4018978165694,-48.4018978165694,17.660858379870724,17.660858379870724,17.660858379870724,-66.06275619644013,-66.06275619644013,-66.06275619644013,0.0,0.0,0.0,2146.099010706958
2015-08-20,2194.11343980205,1894.3034959205397,2423.2599749150872,2194.11343980205,2194.11343980205,-50.60584717893833,-50.60584717893833,-50.60584717893833,17.02864225000675,17.02864225000675,17.02864225000675,-67.63448942894509,-67.63448942894509,-67.63448942894509,0.0,0.0,0.0,2143.5075926231116
2015-08-21,2193.725971393944,1886.003202043192,2419.416579015133,2193.725971393944,2193.725971393944,-46.20166828230759,-46.20166828230759,-46.20166828230759,23.3136463225364,23.3136463225364,23.3136463225364,-69.51531460484398,-69.51531460484398,-69.51531460484398,0.0,0.0,0.0,2147.524303111636
2015-08-24,2192.563566169625,1844.7535603312347,2392.969961232327,2192.563566169625,2192.563566169625,-60.75326664309253,-60.75326664309253,-60.75326664309253,16.40923405055485,16.40923405055485,16.40923405055485,-77.16250069364737,-77.16250069364737,-77.16250069364737,0.0,0.0,0.0,2131.8102995265326
2015-08-25,2192.176097761519,1874.4700221701673,2402.706770309244,2192.176097761519,2192.176097761519,-64.6772362641001,-64.6772362641001,-64.6772362641001,15.720535395938178,15.720535395938178,15.720535395938178,-80.39777166003827,-80.39777166003827,-80.39777166003827,0.0,0.0,0.0,2127.498861497419
2015-08-26,2191.7886293534125,1864.434295325292,2407.64879582572,2191.7886293534125,2191.7886293534125,-66.30831984460963,-66.30831984460963,-66.30831984460963,17.66085837987383,17.66085837987383,17.66085837987383,-83.96917822448346,-83.96917822448346,-83.96917822448346,0.0,0.0,0.0,2125.4803095088027
2015-08-27,2191.4011609453064,1837.0049289440706,2397.102139797956,2191.4011609453064,2191.4011609453064,-70.83489720298145,-70.83489720298145,-70.83489720298145,17.028642249964822,17.028642249964822,17.028642249964822,-87.86353945294627,-87.86353945294627,-87.86353945294627,0.0,0.0,0.0,2120.5662637423247
2015-08-28,2191.0136925372,1841.1956526489669,2393.128273715223,2191.0136925372,2191.0136925372,-68.74872075886407,-68.74872075886407,-68.74872075886407,23.31364632249219,23.31364632249219,23.31364632249219,-92.06236708135627,-92.06236708135627,-92.06236708135627,0.0,0.0,0.0,2122.2649717783356
2015-08-31,2189.851287312881,1825.428169724779,2378.971043855377,2189.851287312881,2189.851287312881,-89.82685825289158,-89.82685825289158,-89.82685825289158,16.40923405066228,16.40923405066228,16.40923405066228,-106.23609230355386,-106.23609230355386,-106.23609230355386,0.0,0.0,0.0,2100.0244290599894
2015-09-01,2189.463818904775,1822.297744039757,2377.5639428060304,2189.463818904775,2189.463818904775,-95.6669123853095,-95.6669123853095,-95.6669123853095,15.72053539599037,15.72053539599037,15.72053539599037,-111.38744778129987,-111.38744778129987,-111.38744778129987,0.0,0.0,0.0,2093.7969065194657
2015-09-02,2189.076350496669,1824.5946063512786,2337.1047148842254,2189.076350496669,2189.076350496669,-99.03705814475809,-99.03705814475809,-99.03705814475809,17.660858379864646,17.660858379864646,17.660858379864646,-116.69791652462273,-116.69791652462273,-116.69791652462273,0.0,0.0,0.0,2090.0392923519107
2015-09-03,2188.688882088563,1810.345851806608,2335.744065697147,2188.688882088563,2188.688882088563,-105.10528214332258,-105.10528214332258,-105.10528214332258,17.028642249984323,17.028642249984323,17.028642249984323,-122.13392439330691,-122.13392439330691,-122.13392439330691,0.0,0.0,0.0,2083.58359994524
2015-09-04,2188.3014136804563,1823.6748309743134,2365.2785063864053,2188.3014136804563,2188.3014136804563,-104.34875577480624,-104.34875577480624,-104.34875577480624,23.313646322495327,23.313646322495327,23.313646322495327,-127.66240209730157,-127.66240209730157,-127.66240209730157,0.0,0.0,0.0,2083.95265790565
2015-09-07,2187.1390084561376,1798.8629845376763,2335.9684731990706,2187.1390084561376,2187.1390084561376,-128.0851376855578,-128.0851376855578,-128.0851376855578,16.409234050556513,16.409234050556513,16.409234050556513,-144.49437173611435,-144.49437173611435,-144.49437173611435,0.0,0.0,0.0,2059.05387077058
2015-09-08,2186.7515400480315,1775.237796944062,2299.087441085319,2186.7515400480315,2186.7515400480315,-134.37524707804644,-134.37524707804644,-134.37524707804644,15.720535395968865,15.720535395968865,15.720535395968865,-150.0957824740153,-150.0957824740153,-150.0957824740153,0.0,0.0,0.0,2052.376292969985
2015-09-09,2186.364071639925,1786.0749295656553,2313.0866302715444,2186.364071639925,2186.364071639925,-137.99296760646638,-137.99296760646638,-137.99296760646638,17.66085837987555,17.66085837987555,17.66085837987555,-155.65382598634193,-155.65382598634193,-155.65382598634193,0.0,0.0,0.0,2048.371104033459
2015-09-10,2185.9766032318184,1772.9900616919244,2311.823939999971,2185.9766032318184,2185.9766032318184,-144.12116235410227,-144.12116235410227,-144.12116235410227,17.02864225000383,17.02864225000383,17.02864225000383,-161.1498046041061,-161.1498046041061,-161.1498046041061,0.0,0.0,0.0,2041.855440877716
2015-09-11,2185.5891348237124,1768.599886169731,2287.963326833572,2185.5891348237124,2185.5891348237124,-143.25437333827054,-143.25437333827054,-143.25437333827054,23.313646322403788,23.313646322403788,23.313646322403788,-166.56801966067434,-166.56801966067434,-166.56801966067434,0.0,0.0,0.0,2042.3347614854417
2015-09-14,2184.4267295993936,1771.7014938005057,2285.1949096047547,2184.4267295993936,2184.4267295993936,-165.82946864139265,-165.82946864139265,-165.82946864139265,16.409234050604088,16.409234050604088,16.409234050604088,-182.23870269199676,-182.23870269199676,-182.23870269199676,0.0,0.0,0.0,2018.597260958001
2015-09-15,2184.0392611912876,1744.0598381892653,2295.763630107046,2184.0392611912876,2184.0392611912876,-171.51826468435752,-171.51826468435752,-171.51826468435752,15.720535395986149,15.720535395986149,15.720535395986149,-187.23880008034365,-187.23880008034365,-187.23880008034365,0.0,0.0,0.0,2012.52099650693
2015-09-16,2183.6517927831815,1739.9554450588807,2271.5712465048236,2183.6517927831815,2183.6517927831815,-174.45519773826115,-174.45519773826115,-174.45519773826115,17.660858379868603,17.660858379868603,17.660858379868603,-192.11605611812976,-192.11605611812976,-192.11605611812976,0.0,0.0,0.0,2009.1965950449203
2015-09-17,2183.264324375075,1735.9133560732944,2264.082261183081,2183.264324375075,2183.264324375075,-179.8358589566194,-179.8358589566194,-179.8358589566194,17.0286422499826,17.0286422499826,17.0286422499826,-196.864501206602,-196.864501206602,-196.864501206602,0.0,0.0,0.0,2003.4284654184555
2015-09-18,2182.876855966969,1752.6418683333125,2265.2017784821646,2182.876855966969,2182.876855966969,-178.16408728173195,-178.16408728173195,-178.16408728173195,23.313646322498975,23.313646322498975,23.313646322498975,-201.47773360423093,-201.47773360423093,-201.47773360423093,0.0,0.0,0.0,2004.7127686852368
2015-09-21,2181.71445074265,1698.2893102688777,2257.296793209181,2181.71445074265,2181.71445074265,-198.01377254929588,-198.01377254929588,-198.01377254929588,16.409234050651662,16.409234050651662,16.409234050651662,-214.4230065999475,-214.4230065999475,-214.4230065999475,0.0,0.0,0.0,1983.7006781933542
2015-09-22,2181.3269823345436,1708.8118647406982,2261.7565784606986,2181.3269823345436,2181.3269823345436,-202.68173107611466,-202.68173107611466,-202.68173107611466,15.720535395925841,15.720535395925841,15.720535395925841,-218.40226647204048,-218.40226647204048,-218.40226647204048,0.0,0.0,0.0,1978.645251258429
2015-09-23,2180.9395139264375,1686.9982502681041,2238.7853709111682,2180.9395139264375,2180.9395139264375,-204.52757921315626,-204.52757921315626,-204.52757921315626,17.660858379879503,17.660858379879503,17.660858379879503,-222.1884375930358,-222.1884375930358,-222.1884375930358,0.0,0.0,0.0,1976.4119347132812
2015-09-25,2180.164577110225,1716.9139191785528,2245.524640985982,2180.164577110225,2180.164577110225,-205.7875569189093,-205.7875569189093,-205.7875569189093,23.313646322454765,23.313646322454765,23.313646322454765,-229.1012032413641,-229.1012032413641,-229.1012032413641,0.0,0.0,0.0,1974.3770201913155
2015-09-28,2179.002171885906,1674.6250468376927,2224.349554422206,2179.002171885906,2179.002171885906,-221.0403499782557,-221.0403499782557,-221.0403499782557,16.409234050605754,16.409234050605754,16.409234050605754,-237.44958402886147,-237.44958402886147,-237.44958402886147,0.0,0.0,0.0,1957.9618219076503
2015-09-29,2178.6147034778,1683.7786363530693,2235.3080604464544,2178.6147034778,2178.6147034778,-223.85895510516315,-223.85895510516315,-223.85895510516315,15.720535395978041,15.720535395978041,15.720535395978041,-239.5794905011412,-239.5794905011412,-239.5794905011412,0.0,0.0,0.0,1954.7557483726368
2015-09-30,2178.2272350696935,1700.4260312140136,2244.539053235111,2178.2272350696935,2178.2272350696935,-223.6710575543679,-223.6710575543679,-223.6710575543679,17.660858379872558,17.660858379872558,17.660858379872558,-241.33191593424044,-241.33191593424044,-241.33191593424044,0.0,0.0,0.0,1954.5561775153255
2015-10-01,2177.8397666615874,1689.9992169335626,2226.9860985150076,2177.8397666615874,2177.8397666615874,-225.64758925458534,-225.64758925458534,-225.64758925458534,17.02864225000091,17.02864225000091,17.02864225000091,-242.67623150458624,-242.67623150458624,-242.67623150458624,0.0,0.0,0.0,1952.192177407002
2015-10-02,2177.452298253481,1694.0043162532293,2211.5037554893056,2177.452298253481,2177.452298253481,-220.2694064407818,-220.2694064407818,-220.2694064407818,23.31364632241056,23.31364632241056,23.31364632241056,-243.58305276319237,-243.58305276319237,-243.58305276319237,0.0,0.0,0.0,1957.1828918126992
2015-10-05,2176.289893029162,1684.044745101922,2227.2088602979807,2176.289893029162,2176.289893029162,-227.01442060615187,-227.01442060615187,-227.01442060615187,16.40923405059347,16.40923405059347,16.40923405059347,-243.42365465674533,-243.42365465674533,-243.42365465674533,0.0,0.0,0.0,1949.2754724230103
2015-10-06,2175.902424621056,1667.3157719677656,2227.3987976569706,2175.902424621056,2175.902424621056,-226.6247573901678,-226.6247573901678,-226.6247573901678,15.720535395956528,15.720535395956528,15.720535395956528,-242.34529278612433,-242.34529278612433,-242.34529278612433,0.0,0.0,0.0,1949.2776672308883
2015-10-07,2175.51495621295,1676.541331931995,2204.3535574331127,2175.51495621295,2175.51495621295,-223.07379165788706,-223.07379165788706,-223.07379165788706,17.66085837986562,17.66085837986562,17.66085837986562,-240.7346500377527,-240.7346500377527,-240.7346500377527,0.0,0.0,0.0,1952.4411645550629
2015-10-08,2175.127487804844,1687.84997197535,2233.4114745933766,2175.127487804844,2175.127487804844,-221.56068863308627,-221.56068863308627,-221.56068863308627,17.02864224999972,17.02864224999972,17.02864224999972,-238.58933088308598,-238.58933088308598,-238.58933088308598,0.0,0.0,0.0,1953.5667991717576
